Product Name,SKU
Capacitor Electrolytic 10uF 50V - Pack of 10,2195
Resistor 470 ohm 5% 1/4W Through-Hole - Pack of 10,2781
Adafruit Capacitors 0.1uF Ceramic 10-Pack - 753,753
LD1117-3.3V Linear Voltage Regulator 800mA TO-220,AK076
Resistor 220 ohm 5% 1/4W Through-Hole - Pack of 10,2780
MCP23017 I2C 16-Input/Output Port Expander,732
Diode 1N4001 - Rectifier Diode 50V 1A 10-Pack,AK169
Capacitor Electrolytic 4700uF 10V - Pack of 10,1589
Adafruit Surface Transducer 4 Ohm 3W Medium - 1785,1785
Speaker 50mm Diameter 8 Ohm 1W - Adafruit Round 1313,1313
"MH-ET Live ESP32 MiniKit - WiFi/BT Dev Board, WeMos D1 Form",ARS01119B
Adafruit AT42QT1010 Standalone Capacitive Touch - 1374,1374
DFRobot Gravity IR Transmitter Module - DFR0095,DFR0095
DFRobot BarePaint Conductive Paint 50ml - FIT0232,FIT0232
DFRobot Gravity Flexible 16x16 RGB LED Matrix,DFR0463
DFRobot Gravity Flexible 8x32 RGB LED Matrix,DFR0462
ESP-01 512KB WiFi ESP8266 - Crowtail Edition,CT0917
ESP8266 IoT Weather Station Kit - WiFi Display Bundle,CRT13450K
LED 5mm 25pcs - Red/Green/Yellow/Blue/White Mixed,Y0056
Tactile Keypad 4x4 - 16-Key Matrix Membrane,2463
Magnet Neodymium N35 NdFeB 12x4mm w/ Hole,AE142
Female Header 1x6 Arduino 2.54mm 5pcs,AJ197-6P
Jumper Wire 2-Pin Dual Female 200mm 5pcs Pack,PCW20021
Female Header 1x8 Arduino 2.54mm 5pcs,2374
Female Header 1x10 Arduino 2.54mm 5pcs,CCC11001C
Jumper Wire 3-Pin Dual Female 200mm - Pre-Housed,PCW20031
Jumper Wire 4-Pin Dual Female 70cm - Long Length,2427
10A/20A DPDT Reversing Switch - Motor Direction,DIY10200S
Wrapping Wire 250m 24/30AWG - Black Single Core,PCW25024B
Wrapping Wire 250m 24/30AWG - Red Single Core,PCW25024R
Yellow 22AWG Flexible Silicone Wire - 200C High-Temp,289
Black 22AWG Flexible Silicone Wire - 200C High-Temp,290
Red 22AWG Flexible Silicone Wire - 200C High-Temp,288
8xAA Battery Holder w/ Plug + Switch - 12V Output,875
Adafruit JST-PH Switched 2-Pin SMT Right-Angle - 1863,1863
USB 2-Way Micro-B Y-Splitter Cable - Dual Power,3030
Adafruit RFM69HCW Transceiver Radio 433MHz - 3071,3071
Adafruit LoRa RFM95W Radio Breakout 868/915MHz - 3072,3072
Solder Wire 30g 0.8mm - 60/40 Tin-Lead Rosin Core,TOL-09161
Adafruit Op-Amp Dual Rail-to-Rail TLV2462 - 808,808
Adafruit Heatsink TO-220 Clip-On - 977,977
Adafruit Flora Wearable Ultimate GPS Module - 1059,1059
1Sheeld+ for iOS and Android - Multi-Platform,3408
Potentiometer Panel-Mount 1K - Linear Audio Pot,AJ426-1
Potentiometer Panel-Mount 10K - Linear Audio Pot,AJ426-10
Breadboard-Friendly Mini PCB Speaker - 8 Ohm 0.2W,1898
Terminal Block 3-Pin 3.5mm Pack of 5 - PCB Mount,725
Terminal Block 4-Pin Euro-Style - Screw Terminal,677
Adafruit 8 MHz Ceramic Resonator/Oscillator - 1872,1872
Adafruit 12 MHz Ceramic Resonator/Oscillator - 1874,1874
8 MHz Crystal + 20pF Capacitors - MCU Clock,2213
16 MHz Crystal + 20pF Capacitors - Arduino MCU Clock,2215
Adafruit BooStick AA Voltage Booster - 3265,3265
Adafruit Voltage Detector Reset/Enable KA75330 3.3V - 3428,3428
MOSFET FQPF5N60C N-Channel TO-220F - 600V 5A,355
DC Barrel Jack 2.1mm 5pcs - Panel-Mount Female,AJ166
"Adafruit PiTFT 2.2"" Mini Kit 320x240 No-Touch - 2315",2315
"Adafruit PiTFT 2.8"" Capacitive Touch LCD for Raspberry Pi",1983
"Adafruit PiTFT 2.4"" Mini Kit 320x240 Touch - 2455",2455
Adafruit Verter Buck-Boost 5V USB Converter - 2190,2190
Adafruit Conductive Fiber Stainless Steel 20um 10g - 1088,1088
Adafruit Woven Conductive Fabric Silver 20cm² - 1168,1168
Adafruit Pressure-Sensitive Conductive Sheet Velostat - 1361,1361
Adafruit LCD Light Valve Controllable Black-Out Panel - 3330,3330
Raspberry Pi Camera Adjustable Mount Bracket,AB782
Tactile Button 6mm Slim 20-Pack - Through-Hole Switch,1489
Raspberry Pi NoIR Camera V2 - 8MP Infrared/Night Vision,3100
Raspberry Pi Camera Module V2 - 8MP Sony IMX219,3099
"Adafruit TFT 1.44"" Color w/ MicroSD ST7735R - 2088",2088
Raspberry Pi Zero v1.3 Camera Cable - FPC Mini Ribbon,AM362
Adafruit Row Wire Housing Small Single-Pack DIY - 3145,3145
D2-1 Smart Robot Car Kit - Line-Tracking + Light,ROB0081
Male Header 40-Pin Break-Away Long Straight 10pcs,FIT0105
DFRobot LG-NS Robot Gripper - Servo Mechanical Hand,FIT0014
RP-SMA to U.FL/IPX RF Adapter Cable - DFRobot FIT0219,FIT0219
"DFRobot Jumper Wires 9"" Female-Female 10-Pack",FIT0030
DFRobot BarePaint Conductive Paint Pens 10ml - FIT0264,FIT0264
Tamiya 70097 Twin-Motor Gearbox Kit,FIT0098
Male Header 40-Pin Break-Away Right-Angle 5pcs,AJ180
DFRobot BMP085 Barometric Pressure Sensor Breakout,SEN0120
DFRobot Screw M3x12 Low-Profile Cross-Head 10pcs - FIT0280,FIT0280
DFRobot Screw M3x16 Low-Profile Hex Head 10 Sets - FIT0273,FIT0273
Screw M3 x 20 screw low profile hex head cap 10 sets,FIT0274
DFRobot Screw M3x25 Low-Profile Cross-Head 10pcs - FIT0281,FIT0281
DFRobot LED Pack 3mm 50pcs - FIT0244 Through-Hole,FIT0244
"DFRobot OLED 128x64 2.7"" Display - FIT0328",FIT0328
Jumper Wires F/M High Quality 65-Pack - 200mm,FIT0121
DFRobot Gear Motor + Encoder 12V 168P - FIT0397,FIT0397
DFRobot Night Vision 5MP Camera for Raspberry Pi,SEN0184
DFRobot Metal DC Gear Motor 6V 15RPM 10kg-cm,FIT0495-A
DFRobot Metal DC Gear Motor 6V 214RPM 1kg-cm,FIT0495-H
DFRobot Metal DC Gear Motor 6V 97RPM 1.9kg-cm,FIT0495-F
DFRobot Metal DC Gear Motor 6V 73RPM 2.5kg-cm,FIT0495-E
DFRobot Metal DC Gear Motor 6V 20RPM 7.5kg-cm,FIT0495-B
Hook-and-Loop Fastener Tape 2cm x 100cm 3M - FIT0472,FIT0472
DFRobot Metal DC Gear Motor 6V 133RPM 4.5kg-cm,FIT0473
DFRobot Metal DC Gear Motor 12V 50RPM 50kg-cm,FIT0492-A
DFRobot Gravity Current 20A Analog Sensor - SEN0214,SEN0214
DFRobot Gravity Conductivity Switch Sensor - SEN0223,SEN0223
DFRobot Gravity Flexible 8x8 RGB LED Matrix,DFR0461
Raspberry Pi 3 B+ Super Starter Kit,AM391
DFRobot Micro Metal Gearmotor 50:1 - FIT0094,FIT0094
DFRobot Metal DC Gear Motor + Encoder 12V 251RPM 18kg-cm,FIT0186
DFRobot Micro Metal Gearmotor 30:1 - FIT0302,FIT0302
DFRobot Micro DC Gear Motor 6V 96RPM - FIT0419,FIT0419
DFRobot DC Motor Module 130 Gravity - DFR0411,DFR0411
DFRobot DC Motor 12V 350RPM 12kg-cm w/ Encoder,FIT0493
DFRobot Gravity DC Micro Metal Gear Motor 50:1 with Driver,DFR0429
DFRobot Metal DC Gear Motor 12V 100RPM 42kg-cm,FIT0492-B
DFRobot Micro DC Gear Motor Inverted 6V 150RPM 2.4kg-cm,FIT0490
DFRobot TT Motor with Encoder - 6V 160RPM 120:1 Gear,FIT0450
DFRobot Turbo Metal Gear Worm Motor 6V 40RPM 10kg-cm,FIT0489-B
pH 10.00 Calibration Solution Liquid - Basic Buffer,CHEM-pH-10
pH 7.00 Calibration Solution Liquid - Neutral Buffer,CHEM-pH-7
pH 4.00 Calibration Solution Liquid - Probe Calibration,CHEM-pH-4
BNC w/ Terminal Screws - Test Bench Adapter,BNC-T
BNC Pre-Assembled Female - Coaxial Test Connector,com-101
Atlas Scientific Dissolved Oxygen Kit - Complete DO Sensor Kit,kit-103
Adafruit Vibrating Mini Motor Disc - 1201,1201
Adafruit FONA Mini Cellular GSM Breakout - SMA Antenna Version,1963
Tactile Button Square Colorful 15-Pack - 12mm Assortment,1010
Tactile Button Round Colorful 25-Pack - 12mm Assortment,1009
Adafruit Potentiometer Circular Soft Ribbon Sensor - 1069,1069
Adafruit Arcade Small Joystick - 480,480
SparkFun Low-Current Li-Ion USB Battery Pack 2500mAh,TOL-15204
Battery Pack Li-Ion 3.7V 4400mAh - Dual 18650,354
Battery Pack Li-Ion 3.7V 6600mAh - Triple 18650,353
Battery Lithium-Ion Cylindrical 3.7V 2200mAh - 18650,1781
DFRobot DTMF Shield for Arduino - Phone Dialer/Receiver,DFR0308
Arduino Uno WiFi Rev2 ATmega4809 Development Board | Original,DEV-14871
DS3231 RTC High-Precision Clock Module - 2-Pin I2C,2356
"DFRobot LCD 1.77"" SPI w/ MicroSD Slot - DFR0278",DFR0278
PCB Perfboard Bakelite Universal 3pcs - Through-Hole (5 x 7),AJ411
PCB Perfboard Bakelite Universal 3pcs - Through-Hole (7 X 9),AJ382
PCB Perfboard Bakelite Universal 3pcs - Through-Hole (9 X 15),AJ412
PCB Perfboard Bakelite Universal 3pcs - Through-Hole (10 X 15),AJ413
PCB Perfboard Bakelite Universal 3pcs - Through-Hole (12 X 18),AJ414
PCB Perfboard Bakelite Universal 3pcs - Through-Hole (13 X 25),AJ415
PCB Perfboard Bakelite Universal 3pcs - Through-Hole (18 X 30),AJ416
PCB Perfboard Bakelite Universal 3pcs - Through-Hole (10 X 22),AJ417
AC-DC Switching Power Supply 5V 10A - 50W Mean-Well Style,658
DC Barrel Jack Panel-Mount 2.1mm 5pcs - Female,2431
Adafruit JST 2-Pin SM Plug + Receptacle Cable Set,2458
Teensy 3.5 without Headers - SparkFun DEV-14055,DEV-14055
Adafruit Micro LiPo USB Charger w/ MicroUSB - 1904,1904
Waterproof Polarized 4-Wire Cable Set - Outdoor Use,744
Waterproof DC Power Cable Set 5.5/2.1mm - Outdoor Use,743
Breadboard 400-Tie-Point Crystal Clear Solderless,AJ329
Seeed Seeeduino Lotus ATmega328 - Grove Interface,102020001
Seeed Grove Moisture Sensor - 101020008,101020008
Seeed Grove Tilt Switch - 101020025,101020025
Seeed Grove Rotary Angle Sensor - 101020017,101020017
DFRobot Gravity Piezo Film Vibration Sensor - SEN0209,SEN0209
DFRobot Gravity Heart Rate Monitor for Arduino - SEN0203,SEN0203
NodeMCU V2 ESP8266 Development Board - WiFi MCU,DPO28090B
Adafruit Pi Zero Case with Camera Bracket,3252
Adafruit DRV2605L Haptic Motor Controller Breakout,2305
LED Holder 5mm Chromed Metal - 5pcs Narrow Bezel,AN778
Adafruit Flex Perma-Proto Half-Size Breadboard Flex PCB,1518
Adafruit Micro Lipo USB LiIon/LiPoly Charger v1,1304
Adafruit JST-PH Battery Extension Cable 500mm - 1131,1131
Tactile On/Off Switch w/ Leads - Pre-Wired Pushbutton,1092
TIP120 Power Darlington Transistors 3-Pack,AK006
2x CR2032 Battery Holder w/ Switch - 6V Output Lead,783
Stainless Thin Conductive Thread - 2 ply - 23 meter/76 ft,640
Adafruit Solenoid JF-0530B Mini Push-Pull - 412,412
Teensy 3.6 without Headers - SparkFun DEV-14057,DEV-14057
Adafruit JST 2-Pin Extension Cable w/ On/Off Switch - 3064,3064
Adafruit Si4713 Stereo FM Transmitter Breakout with RDS/RBDS,1958
Wired Miniature Electret Microphone - Adafruit 1935,1935
Mini Metal Speaker w/ Wires - 8 Ohm 0.5W Adafruit 1890,1890
Simple RF L4 Receiver 315MHz - 4-Channel Latching Selector,1098
Simple RF T4 Receiver 315MHz - 4-Channel Toggle Output,1097
Simple RF M4 Receiver 315MHz - 4-Channel Momentary Output,1096
Keyfob 4-Button RF Remote 315MHz - Wireless Transmitter,1095
Electret Microphone Amplifier MAX4466 with Adjustable Gain,AB024
MCP4725 12-Bit DAC Breakout - I2C Analog Output,AB136
L293D Dual H-Bridge Motor Driver 600mA - DC/Stepper,AK005
ATmega328P with Arduino Bootloader - Pre-Programmed DIP Chip,2373
ESP8266 WeMos D1 WiFi Board - Arduino UNO Footprint,AC023
ESP8266 WiFi Relay Module 10A 220V - Network Switch,AB563
LCD1602 IIC I2C Interface Adapter Plate,2365
DFRobot Beetle Shield - Breakout for Beetle/Bluno Beetle,DFR0285
Adafruit NeoPixel Stick 8x 5050 RGB - 2387 (BLACK),2387-B
Adafruit NeoPixel Stick 8x 5050 RGB - 2387 (WHITE),2387-W
Hakko CHP Precision Flat Pliers - ESD-Safe Electronics Grade,1368
Engineer Professional Silicone-Tip Solder Sucker - Anti-Skid Desoldering,1597
Adafruit GEMMA v2 Miniature Wearable Platform - 1222,1222
Adafruit NeoPixel Diffused 8mm Through-Hole - 5 Pack 1734,1734
Adafruit In-Line Power Switch for 2.1mm DC Plug - 1125,1125
"Adafruit 8x8 LED Matrix 1.2"" with I2C Backpack - Blue",1052
Three-Axis Magnetic Sensor QMC5883L - Compass Module,2467
Adafruit Text-to-Speech Emic 2 Module - 924,924
Hakko CSP-30 Professional Wire Stripper - 20-30 AWG Precision,527
Adafruit PowerBoost 500 Shield Rechargeable 5V - 2078,2078
Fine Tip Curved ESD-Safe Tweezers 120mm - Precision SMD,422
Adafruit Pi Protector Case for Raspberry Pi B+/2/3,2292
Adafruit Bluefruit LE UART Friend - Bluetooth Low Energy Breakout,2479
Adafruit FLORA Wearable Bluefruit LE Module - 2487,2487
Adafruit Proto Screwshield Wingshield R3 Kit - 196,196
HiFiBerry DAC+ HAT Standard RCA - Pi Audio,2901
Plato 170 Flush Diagonal Cutters - Precision Electronics Cutters,AJ175
Adafruit NeoPixel Ring 12x 5050 RGBW LEDs - Warm White 3000K,2851
Adafruit NeoPixel Ring 12x 5050 RGBW Natural White - 2852,2852
BMP280 Barometric Pressure/Altitude Sensor I2C/SPI,AB638
Adafruit NeoPixel Ring 12x 5050 RGBW Cool White - 2853,2853
GPS Passive Antenna uFL 15x15mm 1dBi Gain - 2461,2461
Adafruit NeoPixel Stick 8x RGBW Natural White - 2868,2868
Adafruit TMP007 Contact-less Infrared Thermopile Sensor Breakout,2023
Adafruit VEML6070 UV Index Sensor Breakout Board,2899
Adafruit MMA8451 Triple-Axis Accelerometer 14-bit - 2019,2019
Adafruit 8-Channel PWM/Servo FeatherWing - 2928,2928
Adafruit MPL3115A2 Barometric Pressure Altitude Temperature Sensor,1893
Adafruit MiCS-5524 CO/Alcohol/VOC Gas Sensor Breakout,3199
Adafruit Piezo Small Enclosed w/ Wires - 1740,1740
Adafruit CAP1188 Capacitive Touch 8-Key Breakout - 1602,1602
Adafruit VL6180X Time-of-Flight Distance Ranging Sensor Breakout,3316
Adafruit TMP006 Contact-less Infrared Thermopile Sensor Breakout,1296
Adafruit Triple-Axis Accelerometer ADXL326 ±16g - 1018,1018
Adafruit MPL115A2 Barometric Pressure + Temp - 992,992
Adafruit Logic Level Converter 4ch I2C-Safe BSS138 - 757,757
Joystick Analog 2-Axis Thumb - Compact PSP-Style,2352
Adafruit DS1307 Real Time Clock Assembled Breakout Board,3296
"Thermal Paper Roll 33ft Long 2.25"" - Receipt Paper",2754
Laser Diode 5mW 650nm Red - Bare Component,1054
IR LED Super Bright 5mm 940nm 5pcs - Infrared Emitter,387
DFRobot Gravity MQ2 Gas Sensor - SEN0127,SEN0127
MQ-7 Carbon Monoxide Gas Sensor - Analog Module,AB074
DFRobot MQ-8 Hydrogen Gas Sensor Gravity - SEN0133,SEN0133
DFRobot Gravity MQ9 CO/Combustible Gas Sensor - SEN0134,SEN0134
DFRobot Rotary Switch Analog Module v1 Gravity - SEN0156,SEN0156
Crowtail Buzzer - Plug-and-Play Sound Output Module,CT0003BU
GPRS/GSM Camera Shield A6C - Cellular + Camera,ACS29177G
LoRa RFM95 Shield 915MHz - Arduino LoRa Wireless Shield,ACS95915S
Mobile Platform 2WD Mini Smart Robot Kit,RPM15040C
Elecrow Crowtail SIM808 GSM/GPRS/GPS Module,CT0078SIM
Switch Drive High-Power MOSFET Trigger Module,AB327
Solenoid Lock Mini Round-Tongue LY-01 DC 12V,ACS16216L
AC-DC Switching Power Supply 5V 2A - 10W Compact,276
MicroUSB Plug to 5.5/2.1mm DC Barrel Jack Adapter,2727
DFRobot Mesh Cable Guide 1m 12mm - FIT0250,FIT0250
Cable Tie Nylon Set Six Colors 60pcs,FIT0343
Cable Tie Nylon Set With Tag 10pcs,FIT0344
DFRobot DC Motor Driver Thumbnail 2x1.5A HR8833 - DRI0040,DRI0040
DFRobot Battery Capacity Indicator - FIT0466,FIT0466
Raspberry Pi 3 B+ Official Case - Red/White,FIT0499
DFRobot Gravity GPIO Expansion Shield for Arduino,DFR0334
Seeed Grove Touch Sensor - 101020037,101020037
Seeed Grove Relay - Plug-and-Play Switch Module,103020005
Seeed Grove DHT11 Temperature/Humidity Sensor,101020011
Seeed Grove Base Shield v2 - Arduino Grove Adapter,103030000
Seeed Grove UV Sensor - 101020043,101020043
Grove NFC Tag - Mifare Classic 13.56MHz Seeed Module,101020070
Seeed Grove LED Bar v2.0 - 104020006,104020006
HDC1080 Temperature/Humidity Sensor - I2C Breakout,AB642
Seeed Grove Line Tracking Sensor Module,101020172
Mini Panel-Mount SPDT Toggle Switch,3221
Mini Panel-Mount DPDT Toggle Switch,3220
Illuminated Toggle Switch w/ Cover Yellow - Auto Style,3219
Controllable 4-Outlet Power Relay Module - AC Switch,2935
Adafruit Pi Protector Case for Raspberry Pi Zero & Zero W,2883
USB to 2.1mm DC Booster Cable 12V,2778
USB to 2.1mm DC Booster Cable 9V,2777
Adafruit BNO055 9-DOF Absolute Orientation IMU Fusion Breakout,2472
Adafruit HDMI to VGA Video Adapter w/ Audio - 1151,1151
Micro Switch w/ Roller Lever 3-Terminal - SPDT,AL049
Premium Zippy Micro Switch 3-Terminal - Industrial,817
SPDT Slide Switch Breadboard-Friendly 10pcs,2432
DC Male 2.1mm Plug to Screw Terminal Adapter,369
DC Female 2.1mm Jack to Screw Terminal Adapter,368
Adafruit PowerSwitch Tail 2 - Logic-Controlled AC Outlet,268
I2C LCD 20x4 Display Blue Arduino - 4-Line w/ Backpack,2412
TDA8932 Audio Amplifier Board 35W - Mono Class D Module,2444
DFRobot Servo Tilt/Pan Kit DF15MG 15kg - FIT0046,FIT0046
Raspberry Pi Zero WH Pack D - with USB HUB HAT,14370
Adafruit PowerBoost 1000 Charger - 5V USB Boost + 1A LiPo Charger,2465
Heat Shrink Pack Tubing Multi-Colored 385 PCS,1649
LiPo Battery 3.7V 500mAh - Slim Pouch w/ JST-PH,1578
LiPo Battery 3.7V 105mAh - Tiny Pouch w/ JST-PH,1570
Adafruit AT42QT1012 Capacitive Touch Toggle - 1375,1375
Battery Lithium Ion Polymer 3.7v 150mAh,1317
Lithium Polymer Battery 3.7V 2500mAh - JST-PH Connector,328
Battery Lithium Ion Polymer 3.7v 1200mAh,258
Particle Electron Cellular IoT Kit 3G - Asset Tracking,3234
Adafruit Ultimate GPS HAT for Raspberry Pi - 2324,2324
Adafruit Peristaltic Liquid Pump w/ Silicone Tubing - 1150,1150
DFRobot Thermal Printer Tiny Receipt TTL/USB - DFR0503-EN,DFR0503-EN
Adafruit NeoPixel Ring 16x 5050 RGB - 1463,1463
"Adafruit LCD Shield Kit 16x2 Character Display - Blue & White, I2C",772
Magnetic Contact Switch Door/Window Sensor,AB553
Adafruit NeoPixel Ring 24x 5050 RGB - 1586,1586
Solenoid Brass Liquid Valve 12V 1/2 NPS - Heavy-Duty,996
DFRobot M3 30mm Hex Standoff Kit 10 Sets - FIT0184,FIT0184
DFRobot M3 20mm Hex Standoff Kit 10 Sets - FIT0183,FIT0183
Nuts M3 20pcs - Hex Nuts Hardware Pack,2366
"DFRobot Conductive Fabric 12x13"" MedTex180 - FIT0220",FIT0220
GPS Active Antenna 28dB 5m SMA - External Receiver,960
Seeed Grove Luminance Sensor APDS-9002 - 101020076,101020076
Seeed Grove I2C ADC Module - 103020013,103020013
Arduino Enclosure Skeleton Box - Open-Frame Project Case,110060006
Seeed Grove IR Temperature Sensor - 101020062,101020062
Seeed Grove Piezo Vibration Sensor - 101020031,101020031
Seeed Grove IR Reflective Sensor - 101020029,101020029
Seeed Grove Water Sensor - 101020018,101020018
MP1584EN Buck Converter 0.8V-18V 3A - Mini Step-Down,AB314
Seeed Grove PIR Motion Sensor - Plug-and-Play,101020020
1Sheeld for Arduino - Smartphone Sensor Bridge,109990038
Weight Load Cell Sensor 50kg - Half-Bridge Strain Gauge,AB381
DFRobot SIM808 GSM/GPRS/GPS IoT Board - Arduino Compatible,DFR0355
Temperature IR Thermometer Module - Non-Contact Sensor,SEN0093
Raspberry Pi Acrylic Cluster Bracket Kit - Supercomputer Stack,RPA58104B
RFID Card 125kHz EM4100 10pcs - Compatible Tags,CEM4100RF
DFRobot RF APC220 Radio Module - Standard Range,TEL0005
DFRobot USB-to-TTL Converter CP210 - TEL0010,TEL0010
FTDI Basic Breakout 3.3V/5V Arduino - FT232 USB to TTL,AJ057
DFRobot RF APC802 Radio Module 2800m Range - TEL0030,TEL0030
DFRobot USB Serial Light Adapter ATmega8U2 - DFR0164,DFR0164
NFC Tag Round - 13.56MHz NTAG203 Sticker DFRobot FIT0314,FIT0314
RF Remote Keyfob 315MHz Metal - DFRobot 4-Button TX,FIT0355
Adafruit FONA 808 Shield Mini Cellular GSM+GPS - 2636,2636
Adafruit MAX6675 Thermocouple Amplifier Breakout,AB414
Particle Photon Internet Button - WiFi-Connected Buttons,2799
Adafruit IR Break Beam Sensor 5mm LEDs - 2168,2168
GSM Quad-Band Antenna Slim Sticker 3dBi uFL - 1991,1991
Adafruit MCP9808 High-Accuracy I2C Temp Sensor - 1782,1782
Large Alligator Clip Wire Test Lead - Heavy Duty,AJ281
Adafruit VCNL4010 Proximity + Light Sensor - 466,466
USB Booster Cable DC5V to DC9V - Step-Up Cable,PCA05091P-9V
iDuino Yun Shield - Linux/WiFi Arduino Shield,AB583
SIM800C GSM/GPRS Shield for Arduino - Cellular,2498
DFRobot Gravity Bright LED Module - Digital-Controlled LED,DFR0438
DFRobot Metal Ball Casters - FIT0007,FIT0007
Rubber Wheel/Tire A2WD 65mm - DC TT Motor Compatible,AN857
DFRobot Motor and Rubber Wheel Kit - KIT0085,KIT0085
DFRobot DC Quad Motor Driver Shield - DRI0039,DRI0039
DFRobot WiFi Bee ESP8266 - XBee Footprint - TEL0092,TEL0092
DFRobot Gravity Heart Rate Monitor Sensor - Analog PPG,SEN0213
DFRobot Gravity Hall Digital Sensor - SEN0185,SEN0185
DFRobot Gravity Flame Analog Sensor - DFR0076,DFR0076
DFRobot Gravity IR Receiver Digital Module - DFR0094,DFR0094
DFRobot Gravity MG811 Analog CO2 Gas Sensor,SEN0159
SparkFun MEMS Microphone Breakout INMP401 (ADMP401) - Analog Audio,BOB-09868
Adafruit DC-DC UBEC Step-Down 5V 3A - 1385,1385
Adafruit Feather 32u4 Basic Proto - ATmega32u4 Development Board,2771
GPS Passive Antenna uFL 9x9mm -2dBi Gain - 2460,2460
Adafruit DC Barrel 4-Way 2.1mm Splitter Squid - 1352,1352
Adafruit DC Barrel 2-Way 2.1mm Splitter Squid - 1351,1351
Adafruit DC Barrel Jack 2.1mm to Alligator Clips - 1328,1328
Antenna SMA Pigtail Cable IPX to SMA - WiFi/RF,AF072
Adafruit GPS Ultimate Breakout 66ch 10Hz v3 - 746,746
Adafruit Solenoid Large Push-Pull - 413,413
Adafruit ChronoDot RTC Ultra-Precise v2.1 - 255,255
DFRobot Analog Voltage Divider v2 Gravity - DFR0051,DFR0051
SparkFun XBee 3 Module PCB Antenna - WRL-15126,WRL-15126
DFRobot LCD Keypad Shield for Arduino - 16x2 Character Display,DFR0009
DFRobot Gravity LED Piranha Module Digital Blue,DFR0031-B
DFRobot Gravity LED Piranha Module Digital Green,DFR0031-G
DFRobot Arduino Expansion Shield for Raspberry Pi Model B,DFR0311
Jumper Breadboard Cables High Quality 10pcs,FIT0154
"Feather 0.1"" Pitch Terminal Blocks",3173
Adafruit Feather 32u4 FONA - ATmega32u4 with Cellular GSM,3027
Adafruit JST-PH 2-Pin SMT Right-Angle Connector - 1769,1769
Hobby Creek Third Hand Mini - 2-Arm Precision Soldering Stand,2740
Adafruit FLORA Accelerometer/Compass LSM303 v1.0 - 1247,1247
Adafruit Bluefruit LE nRF8001 BLE 4.0 SPI Breakout Board,1697
Adafruit Slip Ring Miniature 12mm 6-Wire 240V 2A - 775,775
Adafruit Bone Conductor Transducer 8 Ohm 1W - 1674,1674
"Cable Gland PG 7 size 0.118"" to 0.168"" Cable Diameter PG 7",762
"Cable Gland PG 9 Size 0.158"" to 0.252"" Cable Diameter PG 9",761
Adafruit Slip Ring w/ Flange 22mm 6-Wire 240V 2A - 736,736
DFRobot Gravity DHT11 Temperature & Humidity Sensor Module,DFR0067
DFRobot Gravity Rain/Steam/Water Sensor - Moisture Detection,SEN0121
DHT22 Temperature and Humidity Sensor Module - AM2302,AB104
Antenna GSM/GPRS/3G 1.13 Line 15cm IPEX,AJ165
HDMI to VGA + Audio Adapter - Pi/Computer Adapter,RPB101HTV
DFRobot TP4056 LiPo Charger Module - DFR0208,DFR0208
SparkFun 3.7V Lithium Polymer Battery 1000mAh - JST Connector,PRT-13813
DFRobot Nano V3.1 - Arduino Nano Compatible Board,DFR0010
DFRobot Bluno Beetle Shield - DFR0356,DFR0356
Raspberry Pi 3.95-inch TFT Display - SPI,RPA29501R
7-inch 800x600 HDMI Display for Raspberry Pi,RPA08067R
"Waveshare 3.5"" Resistive Touch HDMI LCD 480x320 IPS",12824
Raspberry Pi Model B+/2/3 GPIO Kit - Breakout + Cable,RA000022RK
Acrylic Case with Cooling Fan for Raspberry Pi 3,AG066
Raspberry Pi A+/B+/2/3 Arduino Expansion Board,RPA98360A
Raspberry Pi B+/2B/3 GPIO Expansion Board,RPA28115G
Raspberry Pi B+ U-Type GPIO Prototyping Board,RPA02657R
Raspberry Pi B+ GPIO Expansion Board V3 w/ Screws,AG050
Energy Monitor Shield for Arduino - Power Logging,COP77012DE
"Adafruit Weatherproof Project Enclosure - Small, Clear Top",903
Aluminum Heatsink Case for Raspberry Pi B+/2B/3B,AB827
DFRobot SIM808 GSM/GPS/GPRS Shield for Arduino,TEL0097
Antenna Quad-Band Cellular Duck SMA - GSM 850/900/1800/1900,AB568
GSM Antenna w/ Magnetic Base 3m Cable (SMA Straight head),AF085
GSM Antenna w/ Magnetic Base 3m Cable (SMA Elbow head),AF088
DFRobot Gravity Analog AC Current Sensor - Non-Invasive Clamp,SEN0211
DFRobot LightBlue Bean BLE Arduino-Compatible - DFR0424,DFR0424
USB to TTL FT232 Serial Cable,FIT0416
Adhesive Aluminum Heatsink for Raspberry Pi - Silver,AG009
Male Header 2x40 Right-Angle 2.54mm 5pcs,CCH02405C
Joystick Dual-Axis XY PS2-Style Module for Arduino,AB100
AC/DC 5V 2.5A Power Adapter with Micro-USB for Pi 3,AG021
DFRobot Gravity FS-IR02 Analog Liquid Level Sensor,SEN0205
DFRobot 8-Channel USB Relay Module 16A - DFR0235,DFR0235
Adafruit Tiny OTG Adapter MicroUSB to USB-A - 2910,2910
Adafruit Feather 32u4 Bluefruit LE - ATmega32u4 with BLE,2829
Adafruit Feather 32u4 Adalogger - ATmega32u4 with SD Card,2795
Pi EzConnect Terminal Block Breakout HAT,2711
Adafruit DC & Stepper Motor HAT for Raspberry Pi,2348
Adafruit 16-Channel PWM/Servo HAT for Raspberry Pi,2327
